,date,id,name,layer,parent,fb,title
0,0,16545808,zhang x,2,0,-1,Eimeria tenella: cloning of a novel Eimeria tenella cDNA encoding a protein related to rhomboid family from F2 hybrid strain.
0,0,16545808,liu q,2,0,-1,Eimeria tenella: cloning of a novel Eimeria tenella cDNA encoding a protein related to rhomboid family from F2 hybrid strain.
0,0,16545808,yin j,2,0,-1,Eimeria tenella: cloning of a novel Eimeria tenella cDNA encoding a protein related to rhomboid family from F2 hybrid strain.
0,0,16545808,yang j,2,0,-1,Eimeria tenella: cloning of a novel Eimeria tenella cDNA encoding a protein related to rhomboid family from F2 hybrid strain.
0,0,28301667,bogado al,2,0,-1,"Molecular cloning, sequencing, and expression of Eimeria tenella HSP70 partial gene."
0,0,28301667,martins gf,2,0,-1,"Molecular cloning, sequencing, and expression of Eimeria tenella HSP70 partial gene."
0,0,28301667,sasse jp,2,0,-1,"Molecular cloning, sequencing, and expression of Eimeria tenella HSP70 partial gene."
0,0,28301667,guimarães jd jr,2,0,-1,"Molecular cloning, sequencing, and expression of Eimeria tenella HSP70 partial gene."
0,0,28301667,garcia jl,2,0,-1,"Molecular cloning, sequencing, and expression of Eimeria tenella HSP70 partial gene."
0,0,13053310,harwood pd,2,0,-1,A search for drug-fast strains of Eimeria tenella.
0,0,13053310,stunz di,2,0,-1,A search for drug-fast strains of Eimeria tenella.
0,0,17284678,ling kh,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,rajandream ma,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,rivailler p,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,ivens a,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,yap sj,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,madeira am,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,mungall k,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,billington k,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,yee wy,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,bankier at,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,carroll f,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,durham am,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,peters n,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,loo ss,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,isa mn,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,novaes j,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,quail m,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,rosli r,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,nor shamsudin m,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,sobreira tj,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,tivey ar,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,wai sf,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,white s,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,wu x,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,kerhornou a,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,blake d,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,mohamed r,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,shirley m,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,gruber a,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,berriman m,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,tomley f,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,dear ph,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,17284678,wan kl,2,0,-1,Sequencing and analysis of chromosome 1 of Eimeria tenella reveals a unique segmental organization.
0,0,10382662,jinneman kc,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,wetherington jh,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,hill we,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,omiescinski cj,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,adams am,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,johnson jm,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,tenge bj,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,dang nl,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,10382662,wekell mm,2,0,-1,An oligonucleotide-ligation assay for the differentiation between Cyclospora and Eimeria spp. polymerase chain reaction amplification products.
0,0,15882535,ding x,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,lillehoj hs,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,dalloul ra,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,min w,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,sato t,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,yasuda a,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,15882535,lillehoj ep,2,0,-1,In ovo vaccination with the Eimeria tenella EtMIC2 gene induces protective immunity against coccidiosis.
0,0,7731931,johnston da,2,0,-1,Eimeria spp. of the domestic fowl: analysis of genetic variability between species and strains using DNA polymorphisms amplified by arbitrary primers and denaturing gradient-gel electrophoresis.
0,0,7731931,fernando ma,2,0,-1,Eimeria spp. of the domestic fowl: analysis of genetic variability between species and strains using DNA polymorphisms amplified by arbitrary primers and denaturing gradient-gel electrophoresis.
0,0,22525053,sun m,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,zhu g,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,qin z,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,wu c,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,lv m,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,liao s,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,qi n,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,xie m,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,22525053,cai j,2,0,-1,Functional characterizations of malonyl-CoA:acyl carrier protein transacylase (MCAT) in Eimeria tenella.
0,0,10731571,shirley mw,2,0,-1,"The genome of Eimeria spp., with special reference to Eimeria tenella--a coccidium from the chicken."
0,0,8920019,zhu g,2,0,-1,The beta tubulin gene of Eimeria tenella.
0,0,8920019,keithly js,2,0,-1,The beta tubulin gene of Eimeria tenella.
0,0,9710630,cambareri eb,2,0,-1,Structure of the chromosome VII centromere region in Neurospora crassa: degenerate transposons and simple repeats.
0,0,9710630,aisner r,2,0,-1,Structure of the chromosome VII centromere region in Neurospora crassa: degenerate transposons and simple repeats.
0,0,9710630,carbon j,2,0,-1,Structure of the chromosome VII centromere region in Neurospora crassa: degenerate transposons and simple repeats.
0,0,8935947,char s,2,0,-1,Codon usage in Cryptosporidium parvum differs from that in other Eimeriorina.
0,0,8935947,kelly p,2,0,-1,Codon usage in Cryptosporidium parvum differs from that in other Eimeriorina.
0,0,8935947,naeem a,2,0,-1,Codon usage in Cryptosporidium parvum differs from that in other Eimeriorina.
0,0,8935947,farthing mj,2,0,-1,Codon usage in Cryptosporidium parvum differs from that in other Eimeriorina.
0,0,25117339,song bk,2,0,-1,Sequence analysis of the PIP5K locus in Eimeria maxima provides further evidence for eimerian genome plasticity and segmental organization.
0,0,25117339,pan mz,2,0,-1,Sequence analysis of the PIP5K locus in Eimeria maxima provides further evidence for eimerian genome plasticity and segmental organization.
0,0,25117339,lau yl,2,0,-1,Sequence analysis of the PIP5K locus in Eimeria maxima provides further evidence for eimerian genome plasticity and segmental organization.
0,0,25117339,wan kl,2,0,-1,Sequence analysis of the PIP5K locus in Eimeria maxima provides further evidence for eimerian genome plasticity and segmental organization.
0,0,8232423,kramer ra,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,tomchak la,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,mcandrew sj,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,becker k,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,hug d,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,pasamontes l,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,8232423,hümbelin m,2,0,-1,An Eimeria tenella gene encoding a protein with homology to the nucleotide transhydrogenases of Escherichia coli and bovine mitochondria.
0,0,25888243,han h,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,kong c,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,dong h,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,zhu s,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,zhao q,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,zhai q,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,liang s,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,li s,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,yang s,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,25888243,huang b,2,0,-1,Molecular characterization and functional analysis of subunit 7 of eukaryotic initiation factor 3 from Eimeria tenella.
0,0,15664658,schaap d,2,0,-1,"De novo ribosome biosynthesis is transcriptionally regulated in Eimeria tenella, dependent on its life cycle stage."
0,0,15664658,arts g,2,0,-1,"De novo ribosome biosynthesis is transcriptionally regulated in Eimeria tenella, dependent on its life cycle stage."
0,0,15664658,van poppel nf,2,0,-1,"De novo ribosome biosynthesis is transcriptionally regulated in Eimeria tenella, dependent on its life cycle stage."
0,0,15664658,vermeulen an,2,0,-1,"De novo ribosome biosynthesis is transcriptionally regulated in Eimeria tenella, dependent on its life cycle stage."
0,0,19477178,belli si,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,ferguson dj,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,katrib m,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,slapetova i,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,mai k,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,slapeta j,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,flowers sa,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,miska kb,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,tomley fm,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,shirley mw,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,wallach mg,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,19477178,smith nc,2,0,-1,"Conservation of proteins involved in oocyst wall formation in Eimeria maxima, Eimeria tenella and Eimeria acervulina."
0,0,12427472,ng st,2,0,-1,Comparative EST analyses provide insights into gene expression in two asexual developmental stages of Eimeria tenella.
0,0,12427472,sanusi jangi m,2,0,-1,Comparative EST analyses provide insights into gene expression in two asexual developmental stages of Eimeria tenella.
0,0,12427472,shirley mw,2,0,-1,Comparative EST analyses provide insights into gene expression in two asexual developmental stages of Eimeria tenella.
0,0,12427472,tomley fm,2,0,-1,Comparative EST analyses provide insights into gene expression in two asexual developmental stages of Eimeria tenella.
0,0,12427472,wan kl,2,0,-1,Comparative EST analyses provide insights into gene expression in two asexual developmental stages of Eimeria tenella.
0,0,23770269,matsubayashi m,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,hatta t,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,miyoshi t,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,anisuzzaman,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,sasai k,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,shimura k,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,isobe t,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,kita k,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23770269,tsuji n,2,0,-1,High-throughput RNA sequencing profiles and transcriptional evidence of aerobic respiratory enzymes in sporulating oocysts and sporozoites of Eimeria tenella.
0,0,23262303,oakes rd,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,kurian d,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,bromley e,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,ward c,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,lal k,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,blake dp,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,reid aj,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,pain a,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,sinden re,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,wastling jm,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,23262303,tomley fm,2,0,-1,The rhoptry proteome of Eimeria tenella sporozoites.
0,0,17112527,ferguson dj,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,campbell sa,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,henriquez fl,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,phan l,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,mui e,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,richards ta,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,muench sp,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,allary m,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,lu jz,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,prigge st,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,tomley f,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,shirley mw,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,rice dw,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,mcleod r,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17112527,roberts cw,2,0,-1,Enzymes of type II fatty acid synthesis and apicoplast differentiation and division in Eimeria tenella.
0,0,17559403,cai x,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,lorraine fuller a,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,mcdougald lr,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,tan x,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,cai j,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,wang f,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,sacchettini jc,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,17559403,zhu g,2,0,-1,Biochemical characterization of enoyl reductase involved in Type II fatty acid synthesis in the intestinal coccidium Eimeria tenella (Phylum Apicomplexa).
0,0,27270382,del cacho e,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,27270382,gallego m,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,27270382,lillehoj hs,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,27270382,quilez j,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,27270382,lillehoj ep,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,27270382,sánchez-acedo c,2,0,-1,Induction of protective immunity against experimental Eimeria tenella infection using serum exosomes.
0,0,7973081,shirley mw,2,0,-1,Coccidial parasites from the chicken: discrimination of different populations of Eimeria tenella by DNA hybridisation.
0,0,24839124,gras s,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,byzia a,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,gilbert fb,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,mcgowan s,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,drag m,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,silvestre a,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,niepceron a,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,lecaille f,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,lalmanach g,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,24839124,brossier f,2,0,-1,"Aminopeptidase N1 (EtAPN1), an M1 metalloprotease of the apicomplexan parasite Eimeria tenella, participates in parasite development."
0,0,21047565,hikosaka k,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,nakai y,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,watanabe y,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,tachibana s,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,arisue n,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,palacpac nm,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,toyama t,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,honma h,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,horii t,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,kita k,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,21047565,tanabe k,2,0,-1,Concatenated mitochondrial DNA of the coccidian parasite Eimeria tenella.
0,0,22142560,novaes j,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,rangel lt,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,ferro m,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,abe ry,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,manha ap,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,de mello jc,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,varuzza l,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,durham am,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,madeira am,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,22142560,gruber a,2,0,-1,A comparative transcriptome analysis reveals expression profiles conserved across three Eimeria spp. of domestic fowl and associated with multiple developmental stages.
0,0,19581052,liu l,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,19581052,xu l,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,19581052,yan f,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,19581052,yan r,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,19581052,song x,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,19581052,li x,2,0,-1,Immunoproteomic analysis of the second-generation merozoite proteins of Eimeria tenella.
0,0,26008611,song x,2,0,-1,Efficacy of chimeric DNA vaccines encoding Eimeria tenella 5401 and chicken IFN-γ or IL-2 against coccidiosis in chickens.
0,0,26008611,huang x,2,0,-1,Efficacy of chimeric DNA vaccines encoding Eimeria tenella 5401 and chicken IFN-γ or IL-2 against coccidiosis in chickens.
0,0,26008611,yan r,2,0,-1,Efficacy of chimeric DNA vaccines encoding Eimeria tenella 5401 and chicken IFN-γ or IL-2 against coccidiosis in chickens.
0,0,26008611,xu l,2,0,-1,Efficacy of chimeric DNA vaccines encoding Eimeria tenella 5401 and chicken IFN-γ or IL-2 against coccidiosis in chickens.
0,0,26008611,li x,2,0,-1,Efficacy of chimeric DNA vaccines encoding Eimeria tenella 5401 and chicken IFN-γ or IL-2 against coccidiosis in chickens.
